EL= 2.250E+00
30.0      5.286E-03       3.358E-01       1.257E-03  4.592E-01 -2.965E-02  1.866E-02
40.0      6.436E-03       4.543E-01       1.186E-03  3.732E-01 -2.616E-02  2.467E-02
50.0      7.649E-03       5.406E-01       1.015E-03  3.109E-01 -2.059E-02  2.863E-02
60.0      8.774E-03       5.993E-01       8.023E-04  2.689E-01 -1.468E-02  3.099E-02
70.0      9.674E-03       6.365E-01       5.735E-04  2.427E-01 -9.122E-03  3.225E-02
80.0      1.024E-02       6.566E-01       3.398E-04  2.286E-01 -4.041E-03  3.283E-02
90.0      1.041E-02       6.622E-01       1.048E-04  2.247E-01  7.376E-04  3.294E-02
100.0      1.016E-02       6.540E-01      -1.312E-04  2.305E-01  5.509E-03  3.268E-02
110.0      9.529E-03       6.312E-01      -3.670E-04  2.464E-01  1.056E-02  3.195E-02
120.0      8.594E-03       5.913E-01      -5.989E-04  2.747E-01  1.604E-02  3.053E-02
130.0      7.467E-03       5.299E-01      -8.158E-04  3.186E-01  2.179E-02  2.801E-02
140.0      6.282E-03       4.417E-01      -9.910E-04  3.823E-01  2.705E-02  2.393E-02
150.0      5.179E-03       3.231E-01      -1.071E-03  4.685E-01  3.006E-02  1.790E-02
160.0      4.285E-03       1.823E-01      -9.681E-04  5.715E-01  2.788E-02  1.028E-02
170.0      3.704E-03       5.427E-02      -5.984E-04  6.654E-01  1.753E-02  3.098E-03
180.0      3.502E-03       1.982E-22       3.782E-14  7.053E-01 -1.114E-12  1.136E-23
EL= 2.550E+00
0.0      3.272E-03       0.000E+00       0.000E+00  7.047E-01  0.000E+00  0.000E+00
10.0      3.533E-03       7.394E-02       8.497E-04  6.503E-01 -2.321E-02  4.299E-03
20.0      4.285E-03       2.361E-01       1.321E-03  5.312E-01 -3.486E-02  1.354E-02
30.0      5.431E-03       3.971E-01       1.411E-03  4.136E-01 -3.524E-02  2.229E-02
40.0      6.826E-03       5.201E-01       1.288E-03  3.244E-01 -2.984E-02  2.842E-02
50.0      8.297E-03       6.049E-01       1.074E-03  2.635E-01 -2.272E-02  3.210E-02
60.0      9.660E-03       6.605E-01       8.318E-04  2.241E-01 -1.577E-02  3.407E-02
70.0      1.075E-02       6.948E-01       5.830E-04  2.002E-01 -9.611E-03  3.499E-02
80.0      1.143E-02       7.130E-01       3.349E-04  1.877E-01 -4.212E-03  3.533E-02
90.0      1.163E-02       7.179E-01       8.771E-05  1.843E-01  7.466E-04  3.537E-02
100.0      1.133E-02       7.104E-01      -1.607E-04  1.895E-01  5.702E-03  3.518E-02
110.0      1.056E-02       6.895E-01      -4.119E-04  2.040E-01  1.108E-02  3.468E-02
120.0      9.424E-03       6.524E-01      -6.651E-04  2.300E-01  1.718E-02  3.359E-02
130.0      8.059E-03       5.938E-01      -9.122E-04  2.715E-01  2.398E-02  3.144E-02
140.0      6.625E-03       5.063E-01      -1.129E-03  3.344E-01  3.079E-02  2.759E-02
150.0      5.291E-03       3.822E-01      -1.255E-03  4.245E-01  3.563E-02  2.139E-02
160.0      4.210E-03       2.241E-01      -1.178E-03  5.401E-01  3.457E-02  1.281E-02
170.0      3.508E-03       6.921E-02      -7.547E-04  6.538E-01  2.264E-02  4.011E-03
180.0      3.265E-03       2.568E-22       4.845E-14  7.047E-01 -1.464E-12  1.495E-23
EL= 2.600E+00
0.0      3.066E-03       0.000E+00       0.000E+00  7.040E-01  0.000E+00  0.000E+00
10.0      3.373E-03       9.087E-02       9.979E-04  6.371E-01 -2.896E-02  5.362E-03
20.0      4.254E-03       2.790E-01       1.490E-03  4.989E-01 -4.164E-02  1.621E-02
30.0      5.598E-03       4.518E-01       1.532E-03  3.727E-01 -4.028E-02  2.562E-02
40.0      7.233E-03       5.755E-01       1.358E-03  2.832E-01 -3.287E-02  3.164E-02
50.0      8.955E-03       6.569E-01       1.109E-03  2.251E-01 -2.429E-02  3.492E-02
60.0      1.055E-02       7.086E-01       8.449E-04  1.889E-01 -1.646E-02  3.645E-02
70.0      1.182E-02       7.398E-01       5.827E-04  1.674E-01 -9.847E-03  3.702E-02
80.0      1.262E-02       7.562E-01       3.257E-04  1.564E-01 -4.264E-03  3.714E-02
90.0      1.284E-02       7.605E-01       7.135E-05  1.535E-01  7.493E-04  3.710E-02
100.0      1.248E-02       7.537E-01      -1.846E-04  1.581E-01  5.764E-03  3.699E-02
110.0      1.158E-02       7.347E-01      -4.461E-04  1.711E-01  1.134E-02  3.671E-02
120.0      1.025E-02       7.005E-01      -7.149E-04  1.946E-01  1.792E-02  3.596E-02
130.0      8.656E-03       6.455E-01      -9.862E-04  2.332E-01  2.561E-02  3.423E-02
140.0      6.981E-03       5.609E-01      -1.239E-03  2.937E-01  3.388E-02  3.075E-02
150.0      5.423E-03       4.352E-01      -1.414E-03  3.848E-01  4.066E-02  2.460E-02
160.0      4.162E-03       2.645E-01      -1.374E-03  5.095E-01  4.117E-02  1.532E-02
170.0      3.343E-03       8.475E-02      -9.126E-04  6.416E-01  2.808E-02  4.983E-03
180.0      3.059E-03       3.198E-22       5.957E-14  7.041E-01 -1.849E-12  1.890E-23
EL= 2.650E+00
0.0      2.886E-03       0.000E+00       0.000E+00  7.032E-01  0.000E+00  0.000E+00
10.0      3.236E-03       1.082E-01       1.140E-03  6.234E-01 -3.499E-02  6.481E-03
20.0      4.243E-03       3.196E-01       1.637E-03  4.681E-01 -4.821E-02  1.881E-02
30.0      5.778E-03       5.000E-01       1.625E-03  3.364E-01 -4.476E-02  2.863E-02
40.0      7.645E-03       6.219E-01       1.404E-03  2.485E-01 -3.534E-02  3.440E-02
50.0      9.610E-03       6.989E-01       1.127E-03  1.939E-01 -2.543E-02  3.722E-02
60.0      1.143E-02       7.466E-01       8.471E-04  1.609E-01 -1.685E-02  3.831E-02
70.0      1.287E-02       7.750E-01       5.764E-04  1.418E-01 -9.900E-03  3.853E-02
80.0      1.378E-02       7.897E-01       3.144E-04  1.321E-01 -4.231E-03  3.843E-02
90.0      1.403E-02       7.935E-01       5.622E-05  1.296E-01  7.488E-04  3.832E-02
100.0      1.362E-02       7.873E-01      -2.041E-04  1.338E-01  5.734E-03  3.828E-02
110.0      1.259E-02       7.700E-01      -4.722E-04  1.453E-01  1.141E-02  3.822E-02
120.0      1.107E-02       7.388E-01      -7.521E-04  1.665E-01  1.834E-02  3.782E-02
130.0      9.248E-03       6.877E-01      -1.043E-03  2.020E-01  2.681E-02  3.652E-02
140.0      7.340E-03       6.069E-01      -1.327E-03  2.593E-01  3.641E-02  3.346E-02
150.0      5.567E-03       4.822E-01      -1.548E-03  3.494E-01  4.516E-02  2.751E-02
160.0      4.132E-03       3.030E-01      -1.554E-03  4.804E-01  4.757E-02  1.776E-02
170.0      3.201E-03       1.006E-01      -1.070E-03  6.292E-01  3.376E-02  6.002E-03
180.0      2.878E-03       3.864E-22       7.104E-14  7.033E-01 -2.266E-12  2.318E-23
EL= 2.700E+00
0.0      2.726E-03       0.000E+00       0.000E+00  7.023E-01  0.000E+00  0.000E+00
10.0      3.119E-03       1.258E-01       1.272E-03  6.096E-01 -4.124E-02  7.642E-03
20.0      4.247E-03       3.577E-01       1.758E-03  4.392E-01 -5.451E-02  2.131E-02
30.0      5.965E-03       5.424E-01       1.691E-03  3.044E-01 -4.874E-02  3.136E-02
40.0      8.055E-03       6.608E-01       1.430E-03  2.193E-01 -3.736E-02  3.678E-02
50.0      1.025E-02       7.333E-01       1.132E-03  1.683E-01 -2.624E-02  3.912E-02
60.0      1.228E-02       7.772E-01       8.408E-04  1.384E-01 -1.702E-02  3.977E-02
70.0      1.390E-02       8.029E-01       5.655E-04  1.214E-01 -9.821E-03  3.966E-02
80.0      1.490E-02       8.162E-01       3.016E-04  1.129E-01 -4.138E-03  3.936E-02
90.0      1.518E-02       8.196E-01       4.242E-05  1.109E-01  7.465E-04  3.918E-02
100.0      1.471E-02       8.139E-01      -2.195E-04  1.145E-01  5.638E-03  3.921E-02
110.0      1.356E-02       7.982E-01      -4.912E-04  1.247E-01  1.134E-02  3.935E-02
120.0      1.186E-02       7.695E-01      -7.785E-04  1.438E-01  1.854E-02  3.928E-02
130.0      9.825E-03       7.222E-01      -1.083E-03  1.763E-01  2.766E-02  3.840E-02
140.0      7.695E-03       6.457E-01      -1.394E-03  2.302E-01  3.849E-02  3.581E-02
150.0      5.716E-03       5.236E-01      -1.658E-03  3.181E-01  4.916E-02  3.016E-02
160.0      4.117E-03       3.391E-01      -1.714E-03  4.529E-01  5.371E-02  2.012E-02
170.0      3.079E-03       1.167E-01      -1.221E-03  6.165E-01  3.963E-02  7.056E-03
180.0      2.719E-03       4.560E-22       8.257E-14  7.025E-01 -2.712E-12  2.776E-23
EL= 2.750E+00
0.0      2.585E-03       0.000E+00       0.000E+00  7.014E-01  0.000E+00  0.000E+00
10.0      3.018E-03       1.434E-01       1.397E-03  5.956E-01 -4.764E-02  8.834E-03
20.0      4.261E-03       3.930E-01       1.861E-03  4.121E-01 -6.049E-02  2.372E-02
30.0      6.155E-03       5.794E-01       1.739E-03  2.763E-01 -5.225E-02  3.383E-02
40.0      8.456E-03       6.936E-01       1.444E-03  1.945E-01 -3.900E-02  3.884E-02
50.0      1.087E-02       7.615E-01       1.129E-03  1.472E-01 -2.677E-02  4.069E-02
60.0      1.311E-02       8.020E-01       8.309E-04  1.201E-01 -1.702E-02  4.093E-02
70.0      1.488E-02       8.254E-01       5.532E-04  1.050E-01 -9.637E-03  4.050E-02
80.0      1.598E-02       8.374E-01       2.890E-04  9.764E-02 -3.995E-03  4.001E-02
90.0      1.628E-02       8.404E-01       2.991E-05  9.588E-02  7.433E-04  3.976E-02
100.0      1.576E-02       8.352E-01      -2.324E-04  9.915E-02  5.492E-03  3.986E-02
110.0      1.449E-02       8.209E-01      -5.061E-04  1.082E-01  1.116E-02  4.020E-02
120.0      1.262E-02       7.946E-01      -7.988E-04  1.253E-01  1.855E-02  4.043E-02
130.0      1.038E-02       7.507E-01      -1.115E-03  1.550E-01  2.824E-02  3.997E-02
140.0      8.041E-03       6.785E-01      -1.448E-03  2.054E-01  4.019E-02  3.784E-02
