0.000 0.000 3.256 180.000 2.620 0.8991
1.000 1.055 3.256 178.885 2.620 0.8992
2.000 2.109 3.255 177.769 2.620 0.8992
3.000 3.164 3.255 176.654 2.620 0.8993
4.000 4.218 3.255 175.539 2.621 0.8994
5.000 5.273 3.254 174.424 2.621 0.8995
6.000 6.327 3.254 173.309 2.622 0.8997
7.000 7.381 3.253 172.195 2.622 0.8999
8.000 8.435 3.252 171.080 2.623 0.9001
9.000 9.489 3.251 169.966 2.624 0.9003
10.000 10.543 3.250 168.853 2.625 0.9006
11.000 11.597 3.249 167.740 2.626 0.9009
12.000 12.650 3.248 166.627 2.628 0.9012
13.000 13.704 3.247 165.515 2.629 0.9016
14.000 14.757 3.245 164.403 2.630 0.9020
15.000 15.810 3.244 163.292 2.632 0.9024
16.000 16.862 3.242 162.182 2.634 0.9029
17.000 17.915 3.240 161.072 2.635 0.9033
18.000 18.967 3.238 159.963 2.637 0.9038
19.000 20.018 3.236 158.855 2.639 0.9044
20.000 21.070 3.234 157.747 2.641 0.9049
21.000 22.121 3.232 156.640 2.643 0.9055
22.000 23.172 3.230 155.534 2.646 0.9061
23.000 24.222 3.228 154.429 2.648 0.9068
24.000 25.272 3.225 153.325 2.650 0.9075
25.000 26.322 3.223 152.222 2.653 0.9082
26.000 27.371 3.220 151.120 2.656 0.9089
27.000 28.420 3.217 150.018 2.658 0.9096
28.000 29.469 3.214 148.918 2.661 0.9104
29.000 30.517 3.211 147.819 2.664 0.9112
30.000 31.564 3.208 146.721 2.667 0.9121
31.000 32.611 3.205 145.625 2.670 0.9129
32.000 33.658 3.202 144.529 2.673 0.9138
33.000 34.704 3.199 143.435 2.677 0.9147
34.000 35.749 3.195 142.342 2.680 0.9157
35.000 36.794 3.192 141.250 2.683 0.9166
36.000 37.839 3.189 140.159 2.687 0.9176
37.000 38.883 3.185 139.070 2.691 0.9187
38.000 39.926 3.181 137.982 2.694 0.9197
39.000 40.969 3.177 136.896 2.698 0.9208
40.000 42.011 3.174 135.811 2.702 0.9219
