0.000 0.000 9.521 180.000 7.054 0.8646
1.000 1.075 9.521 178.837 7.054 0.8646
2.000 2.151 9.521 177.674 7.055 0.8647
3.000 3.226 9.520 176.511 7.056 0.8648
4.000 4.302 9.518 175.348 7.057 0.8649
5.000 5.377 9.516 174.186 7.059 0.8651
6.000 6.452 9.514 173.024 7.062 0.8653
7.000 7.527 9.511 171.862 7.065 0.8655
8.000 8.602 9.508 170.701 7.068 0.8658
9.000 9.676 9.504 169.540 7.072 0.8661
10.000 10.751 9.500 168.380 7.076 0.8665
11.000 11.825 9.495 167.220 7.080 0.8669
12.000 12.899 9.490 166.062 7.085 0.8673
13.000 13.973 9.485 164.903 7.091 0.8678
14.000 15.046 9.479 163.746 7.096 0.8683
15.000 16.119 9.473 162.590 7.103 0.8689
16.000 17.192 9.466 161.434 7.109 0.8695
17.000 18.264 9.459 160.280 7.116 0.8701
18.000 19.336 9.452 159.126 7.124 0.8708
19.000 20.408 9.444 157.974 7.132 0.8715
20.000 21.479 9.436 156.823 7.140 0.8722
21.000 22.550 9.427 155.673 7.149 0.8730
22.000 23.620 9.418 154.524 7.158 0.8738
23.000 24.690 9.408 153.376 7.167 0.8747
24.000 25.759 9.399 152.230 7.177 0.8755
25.000 26.828 9.388 151.086 7.187 0.8765
26.000 27.896 9.378 149.943 7.198 0.8774
27.000 28.963 9.367 148.801 7.209 0.8784
28.000 30.030 9.355 147.661 7.220 0.8795
29.000 31.097 9.344 146.522 7.232 0.8805
30.000 32.162 9.332 145.386 7.244 0.8816
31.000 33.227 9.319 144.251 7.256 0.8828
32.000 34.292 9.306 143.118 7.269 0.8840
33.000 35.355 9.293 141.986 7.282 0.8852
34.000 36.418 9.280 140.857 7.296 0.8864
35.000 37.481 9.266 139.729 7.309 0.8877
36.000 38.542 9.252 138.603 7.323 0.8890
37.000 39.603 9.238 137.479 7.338 0.8904
38.000 40.663 9.223 136.358 7.353 0.8918
39.000 41.722 9.208 135.238 7.368 0.8932
40.000 42.780 9.192 134.121 7.383 0.8947
41.000 43.837 9.177 133.005 7.399 0.8961
42.000 44.894 9.161 131.892 7.415 0.8977
43.000 45.950 9.144 130.781 7.431 0.8992
44.000 47.004 9.128 129.672 7.447 0.9008
45.000 48.058 9.111 128.565 7.464 0.9024
46.000 49.111 9.094 127.461 7.481 0.9041
47.000 50.163 9.077 126.359 7.499 0.9058
48.000 51.214 9.059 125.260 7.516 0.9075
49.000 52.264 9.041 124.162 7.534 0.9093
50.000 53.313 9.023 123.067 7.552 0.9110
51.000 54.361 9.005 121.975 7.570 0.9129
52.000 55.408 8.987 120.885 7.589 0.9147
53.000 56.454 8.968 119.798 7.607 0.9166
54.000 57.499 8.949 118.713 7.626 0.9185
55.000 58.543 8.930 117.630 7.645 0.9204
56.000 59.586 8.911 116.550 7.665 0.9224
57.000 60.628 8.891 115.473 7.684 0.9244
58.000 61.668 8.871 114.398 7.704 0.9264
59.000 62.708 8.852 113.326 7.724 0.9284
60.000 63.746 8.832 112.256 7.744 0.9305
61.000 64.783 8.811 111.189 7.764 0.9326
62.000 65.819 8.791 110.125 7.784 0.9347
63.000 66.854 8.771 109.063 7.805 0.9369
64.000 67.888 8.750 108.004 7.825 0.9391
65.000 68.920 8.729 106.947 7.846 0.9413
66.000 69.952 8.708 105.893 7.867 0.9435
67.000 70.982 8.687 104.842 7.888 0.9458
68.000 72.011 8.666 103.794 7.909 0.9480
69.000 73.038 8.645 102.748 7.930 0.9503
70.000 74.065 8.624 101.704 7.951 0.9527
71.000 75.090 8.603 100.664 7.973 0.9550
72.000 76.114 8.581 99.626 7.994 0.9574
73.000 77.136 8.560 98.591 8.016 0.9597
74.000 78.158 8.538 97.559 8.037 0.9622
75.000 79.178 8.517 96.529 8.059 0.9646
76.000 80.197 8.495 95.502 8.080 0.9670
77.000 81.215 8.473 94.477 8.102 0.9695
78.000 82.231 8.452 93.456 8.124 0.9720
79.000 83.246 8.430 92.437 8.146 0.9745
80.000 84.260 8.408 91.420 8.167 0.9770
81.000 85.272 8.386 90.407 8.189 0.9795
82.000 86.283 8.365 89.396 8.211 0.9821
83.000 87.293 8.343 88.387 8.233 0.9846
84.000 88.302 8.321 87.381 8.254 0.9872
85.000 89.309 8.299 86.378 8.276 0.9898
86.000 90.315 8.278 85.378 8.298 0.9924
87.000 91.319 8.256 84.380 8.320 0.9950
88.000 92.322 8.234 83.385 8.341 0.9976
89.000 93.324 8.213 82.392 8.363 1.0003
90.000 94.325 8.191 81.402 8.384 1.0029
91.000 95.324 8.170 80.414 8.406 1.0056
92.000 96.322 8.148 79.429 8.427 1.0082
93.000 97.319 8.127 78.447 8.449 1.0109
94.000 98.314 8.105 77.467 8.470 1.0136
95.000 99.308 8.084 76.489 8.491 1.0162
96.000 100.301 8.063 75.515 8.512 1.0189
97.000 101.292 8.042 74.542 8.533 1.0216
98.000 102.282 8.021 73.572 8.554 1.0243
99.000 103.271 8.000 72.605 8.575 1.0270
100.000 104.259 7.980 71.639 8.596 1.0297
101.000 105.245 7.959 70.677 8.616 1.0324
102.000 106.230 7.939 69.716 8.637 1.0351
103.000 107.213 7.918 68.758 8.657 1.0378
104.000 108.196 7.898 67.803 8.677 1.0404
105.000 109.177 7.878 66.849 8.697 1.0431
106.000 110.156 7.858 65.898 8.717 1.0458
107.000 111.135 7.838 64.950 8.737 1.0485
108.000 112.112 7.819 64.003 8.757 1.0512
109.000 113.088 7.799 63.059 8.776 1.0538
110.000 114.063 7.780 62.117 8.796 1.0565
111.000 115.036 7.761 61.177 8.815 1.0591
112.000 116.009 7.742 60.240 8.834 1.0618
113.000 116.980 7.723 59.304 8.852 1.0644
114.000 117.949 7.704 58.371 8.871 1.0670
115.000 118.918 7.686 57.439 8.889 1.0696
116.000 119.886 7.668 56.510 8.908 1.0722
117.000 120.852 7.650 55.583 8.926 1.0748
118.000 121.817 7.632 54.658 8.943 1.0773
119.000 122.781 7.615 53.735 8.961 1.0799
120.000 123.744 7.597 52.814 8.978 1.0824
121.000 124.705 7.580 51.894 8.995 1.0849
122.000 125.666 7.563 50.977 9.012 1.0874
123.000 126.625 7.546 50.061 9.029 1.0899
124.000 127.583 7.530 49.148 9.046 1.0923
125.000 128.540 7.514 48.236 9.062 1.0947
126.000 129.497 7.497 47.326 9.078 1.0971
127.000 130.452 7.482 46.418 9.094 1.0995
128.000 131.406 7.466 45.511 9.109 1.1019
129.000 132.359 7.451 44.607 9.125 1.1042
130.000 133.311 7.436 43.704 9.140 1.1065
131.000 134.261 7.421 42.802 9.155 1.1088
132.000 135.211 7.406 41.902 9.169 1.1110
133.000 136.160 7.392 41.004 9.183 1.1132
134.000 137.108 7.378 40.108 9.197 1.1154
135.000 138.055 7.364 39.213 9.211 1.1176
136.000 139.002 7.351 38.319 9.225 1.1197
137.000 139.947 7.337 37.427 9.238 1.1218
138.000 140.891 7.324 36.536 9.251 1.1238
139.000 141.835 7.312 35.647 9.264 1.1258
140.000 142.777 7.299 34.759 9.276 1.1278
141.000 143.719 7.287 33.873 9.288 1.1298
