0.000 0.000 7.017 180.000 5.358 0.8770
1.000 1.068 7.017 178.855 5.358 0.8770
2.000 2.136 7.017 177.709 5.359 0.8771
3.000 3.203 7.016 176.564 5.360 0.8772
4.000 4.271 7.015 175.419 5.361 0.8773
5.000 5.339 7.014 174.274 5.362 0.8775
6.000 6.406 7.012 173.130 5.363 0.8776
7.000 7.474 7.010 171.986 5.365 0.8779
8.000 8.541 7.008 170.842 5.368 0.8781
9.000 9.608 7.005 169.699 5.370 0.8784
10.000 10.675 7.003 168.556 5.373 0.8788
11.000 11.741 7.000 167.413 5.376 0.8791
12.000 12.808 6.996 166.272 5.379 0.8795
13.000 13.874 6.993 165.131 5.383 0.8800
14.000 14.940 6.989 163.990 5.386 0.8804
15.000 16.006 6.985 162.851 5.391 0.8809
16.000 17.071 6.980 161.712 5.395 0.8815
17.000 18.136 6.976 160.574 5.400 0.8821
18.000 19.201 6.971 159.437 5.405 0.8827
19.000 20.265 6.966 158.301 5.410 0.8833
20.000 21.329 6.960 157.166 5.415 0.8840
21.000 22.393 6.954 156.032 5.421 0.8847
22.000 23.456 6.948 154.899 5.427 0.8854
23.000 24.518 6.942 153.767 5.433 0.8862
24.000 25.580 6.936 152.636 5.440 0.8870
25.000 26.642 6.929 151.507 5.447 0.8879
26.000 27.703 6.922 150.379 5.454 0.8888
27.000 28.764 6.914 149.252 5.461 0.8897
28.000 29.824 6.907 148.127 5.468 0.8906
29.000 30.884 6.899 147.003 5.476 0.8916
30.000 31.943 6.891 145.881 5.484 0.8926
31.000 33.001 6.883 144.760 5.493 0.8936
32.000 34.059 6.874 143.640 5.501 0.8947
33.000 35.116 6.866 142.523 5.510 0.8958
34.000 36.173 6.857 141.406 5.519 0.8970
35.000 37.229 6.848 140.292 5.528 0.8981
36.000 38.284 6.838 139.179 5.537 0.8993
37.000 39.339 6.829 138.068 5.547 0.9006
38.000 40.393 6.819 136.959 5.557 0.9018
39.000 41.446 6.809 135.851 5.567 0.9031
40.000 42.498 6.799 134.746 5.577 0.9045
41.000 43.550 6.788 133.642 5.587 0.9058
42.000 44.600 6.778 132.540 5.598 0.9072
43.000 45.650 6.767 131.440 5.609 0.9086
44.000 46.700 6.756 130.342 5.620 0.9101
45.000 47.748 6.745 129.246 5.631 0.9116
46.000 48.796 6.733 128.152 5.642 0.9131
47.000 49.842 6.722 127.060 5.654 0.9146
48.000 50.888 6.710 125.971 5.665 0.9162
49.000 51.933 6.698 124.883 5.677 0.9178
50.000 52.977 6.686 123.797 5.689 0.9194
51.000 54.020 6.674 122.714 5.701 0.9210
52.000 55.063 6.662 121.632 5.714 0.9227
53.000 56.104 6.649 120.553 5.726 0.9244
54.000 57.144 6.637 119.476 5.739 0.9261
55.000 58.184 6.624 118.402 5.752 0.9279
56.000 59.222 6.611 117.329 5.765 0.9297
57.000 60.260 6.598 116.259 5.778 0.9315
58.000 61.296 6.585 115.191 5.791 0.9333
59.000 62.332 6.572 114.125 5.804 0.9352
60.000 63.366 6.558 113.062 5.817 0.9370
61.000 64.399 6.545 112.001 5.831 0.9389
62.000 65.432 6.531 110.942 5.844 0.9409
63.000 66.463 6.517 109.886 5.858 0.9428
64.000 67.493 6.504 108.832 5.872 0.9448
65.000 68.523 6.490 107.780 5.886 0.9468
66.000 69.551 6.476 106.731 5.900 0.9488
67.000 70.578 6.462 105.684 5.914 0.9508
68.000 71.604 6.448 104.639 5.928 0.9529
