0.000 0.000 8.681 180.000 6.494 0.8686
1.000 1.073 8.681 178.843 6.495 0.8686
2.000 2.146 8.680 177.686 6.495 0.8686
3.000 3.219 8.679 176.528 6.496 0.8687
4.000 4.292 8.678 175.371 6.498 0.8689
5.000 5.365 8.676 174.215 6.499 0.8690
6.000 6.437 8.674 173.058 6.501 0.8692
7.000 7.510 8.672 171.902 6.504 0.8695
8.000 8.582 8.669 170.747 6.507 0.8698
9.000 9.654 8.665 169.592 6.510 0.8701
10.000 10.726 8.662 168.437 6.514 0.8704
11.000 11.798 8.658 167.283 6.518 0.8708
12.000 12.870 8.653 166.130 6.522 0.8713
13.000 13.941 8.649 164.977 6.527 0.8717
14.000 15.012 8.644 163.825 6.532 0.8722
15.000 16.082 8.638 162.674 6.537 0.8728
16.000 17.153 8.632 161.524 6.543 0.8733
17.000 18.223 8.626 160.375 6.549 0.8739
18.000 19.292 8.619 159.227 6.556 0.8746
19.000 20.362 8.612 158.080 6.563 0.8753
20.000 21.430 8.605 156.934 6.570 0.8760
21.000 22.499 8.598 155.789 6.578 0.8767
22.000 23.567 8.590 154.646 6.586 0.8775
23.000 24.634 8.581 153.503 6.594 0.8784
24.000 25.701 8.573 152.362 6.603 0.8792
25.000 26.768 8.564 151.222 6.612 0.8801
26.000 27.834 8.554 150.084 6.621 0.8811
27.000 28.899 8.544 148.947 6.631 0.8820
28.000 29.964 8.534 147.812 6.641 0.8830
29.000 31.028 8.524 146.679 6.651 0.8841
30.000 32.091 8.513 145.546 6.662 0.8852
31.000 33.154 8.503 144.416 6.673 0.8863
32.000 34.217 8.491 143.287 6.684 0.8874
33.000 35.278 8.480 142.160 6.696 0.8886
34.000 36.339 8.468 141.035 6.708 0.8898
35.000 37.399 8.456 139.912 6.720 0.8911
36.000 38.459 8.443 138.790 6.732 0.8923
37.000 39.517 8.430 137.670 6.745 0.8937
38.000 40.575 8.417 136.553 6.758 0.8950
39.000 41.632 8.404 135.437 6.771 0.8964
40.000 42.689 8.391 134.323 6.785 0.8978
41.000 43.744 8.377 133.212 6.799 0.8993
42.000 44.799 8.363 132.102 6.813 0.9007
43.000 45.853 8.348 130.995 6.827 0.9023
44.000 46.906 8.334 129.889 6.842 0.9038
45.000 47.958 8.319 128.786 6.857 0.9054
46.000 49.009 8.304 127.685 6.872 0.9070
47.000 50.059 8.288 126.586 6.887 0.9086
48.000 51.109 8.273 125.490 6.902 0.9103
49.000 52.157 8.257 124.396 6.918 0.9120
50.000 53.205 8.241 123.304 6.934 0.9137
51.000 54.251 8.225 122.214 6.950 0.9155
52.000 55.297 8.209 121.127 6.967 0.9173
53.000 56.341 8.192 120.042 6.983 0.9191
54.000 57.385 8.176 118.960 7.000 0.9209
55.000 58.427 8.159 117.880 7.017 0.9228
56.000 59.468 8.142 116.803 7.034 0.9247
57.000 60.509 8.124 115.727 7.051 0.9266
58.000 61.548 8.107 114.655 7.068 0.9286
59.000 62.586 8.089 113.585 7.086 0.9306
60.000 63.623 8.072 112.517 7.104 0.9326
61.000 64.659 8.054 111.452 7.122 0.9346
62.000 65.694 8.036 110.389 7.140 0.9367
63.000 66.728 8.018 109.329 7.158 0.9388
64.000 67.760 8.000 108.272 7.176 0.9409
65.000 68.792 7.981 107.217 7.194 0.9430
66.000 69.822 7.963 106.164 7.213 0.9452
67.000 70.851 7.944 105.114 7.231 0.9474
68.000 71.879 7.926 104.067 7.250 0.9496
69.000 72.906 7.907 103.023 7.269 0.9518
70.000 73.931 7.888 101.980 7.287 0.9541
71.000 74.956 7.869 100.941 7.306 0.9563
72.000 75.979 7.850 99.904 7.325 0.9586
73.000 77.001 7.831 98.870 7.344 0.9609
74.000 78.022 7.812 97.838 7.363 0.9633
75.000 79.041 7.793 96.809 7.382 0.9656
76.000 80.059 7.774 95.782 7.402 0.9680
77.000 81.076 7.755 94.758 7.421 0.9704
78.000 82.092 7.735 93.737 7.440 0.9728
79.000 83.107 7.716 92.718 7.459 0.9752
80.000 84.120 7.697 91.702 7.478 0.9776
81.000 85.132 7.678 90.688 7.498 0.9801
82.000 86.143 7.658 89.677 7.517 0.9826
83.000 87.152 7.639 88.669 7.536 0.9850
84.000 88.161 7.620 87.663 7.556 0.9875
85.000 89.168 7.601 86.660 7.575 0.9900
86.000 90.173 7.581 94.341 7.594 0.9925
87.000 91.178 7.562 84.660 7.613 0.9951
88.000 92.181 7.543 83.665 7.633 0.9976
89.000 93.183 7.524 82.671 7.652 1.0002
90.000 94.183 7.505 81.681 7.671 1.0027
91.000 95.183 7.486 80.692 7.690 1.0053
92.000 96.181 7.467 79.706 7.709 1.0078
93.000 97.177 7.448 78.723 7.728 1.0104
94.000 98.173 7.429 77.742 7.747 1.0130
95.000 99.167 7.410 76.764 7.765 1.0156
96.000 100.160 7.391 75.788 7.784 1.0182
97.000 101.152 7.373 74.814 7.803 1.0208
98.000 102.142 7.354 73.843 7.821 1.0234
99.000 103.131 7.336 72.874 7.840 1.0260
100.000 104.119 7.317 71.907 7.858 1.0286
101.000 105.106 7.299 70.943 7.877 1.0312
102.000 106.091 7.281 69.981 7.895 1.0338
103.000 107.075 7.263 69.021 7.913 1.0364
104.000 108.058 7.245 68.064 7.931 1.0390
105.000 109.040 7.227 67.109 7.948 1.0416
106.000 110.020 7.209 66.156 7.966 1.0442
107.000 111.000 7.192 65.206 7.984 1.0468
108.000 111.978 7.174 64.257 8.001 1.0493
109.000 112.954 7.157 63.311 8.018 1.0519
110.000 113.930 7.140 62.367 8.036 1.0545
111.000 114.904 7.123 61.425 8.053 1.0570
112.000 115.877 7.106 60.485 8.069 1.0596
113.000 116.849 7.089 59.547 8.086 1.0621
114.000 117.820 7.073 58.611 8.102 1.0646
115.000 118.790 7.057 57.678 8.119 1.0671
116.000 119.758 7.040 56.746 8.135 1.0696
117.000 120.726 7.024 55.816 8.151 1.0721
118.000 121.692 7.009 54.889 8.167 1.0746
119.000 122.657 6.993 53.963 8.182 1.0770
120.000 123.621 6.978 53.039 8.198 1.0795
121.000 124.584 6.962 52.117 8.213 1.0819
122.000 125.546 6.947 51.197 8.228 1.0843
123.000 126.506 6.932 50.279 8.243 1.0867
124.000 127.466 6.918 49.362 8.258 1.0890
125.000 128.425 6.903 48.447 8.272 1.0914
126.000 129.382 6.889 47.534 8.286 1.0937
127.000 130.339 6.875 46.623 8.301 1.0960
128.000 131.294 6.861 45.714 8.314 1.0982
129.000 132.249 6.847 44.806 8.328 1.1005
130.000 133.202 6.834 43.900 8.341 1.1027
131.000 134.155 6.821 42.995 8.355 1.1049
132.000 135.106 6.808 42.092 8.368 1.1070
133.000 136.057 6.795 41.190 8.380 1.1092
134.000 137.007 6.783 40.290 8.393 1.1113
135.000 137.956 6.770 39.392 8.405 1.1133
136.000 138.903 6.758 38.495 8.417 1.1154
137.000 139.851 6.747 37.599 8.429 1.1174
138.000 140.797 6.735 36.705 8.440 1.1194
139.000 141.742 6.724 35.812 8.452 1.1213
140.000 142.686 6.713 34.921 8.463 1.1232
141.000 143.630 6.702 34.031 8.474 1.1251
142.000 144.573 6.691 33.142 8.484 1.1269
143.000 145.515 6.681 32.255 8.495 1.1287
144.000 146.456 6.671 31.368 8.505 1.1305
145.000 147.397 6.661 30.483 8.514 1.1322
146.000 148.337 6.651 29.599 8.524 1.1339
147.000 149.276 6.642 28.716 8.533 1.1355
148.000 150.214 6.633 27.834 8.542 1.1371
149.000 151.152 6.624 26.954 8.551 1.1387
